beer_style,beer_name,brewery_name,abv,no_ratings,avg_rating,drop_me,url
Fruit and Field,Peach Clobber,406 Brewing Company,5.00,0,0,,https://www.beeradvocate.com/beer/profile/29673/461352/
Fruit and Field,Grapefruit Radler,Late Start Brewing,3.00,0,0,,https://www.beeradvocate.com/beer/profile/54372/528680/
Fruit and Field,Gypsy Peach,Wissahickon Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/48558/349224/
Fruit and Field,Cloud Slammer,Brightside Aleworks,6.30,0,0,,https://www.beeradvocate.com/beer/profile/50823/482600/
Fruit and Field,Monkeys Made Us Do It,Emancipation Brewing Company,6.25,0,0,,https://www.beeradvocate.com/beer/profile/56332/419368/
Fruit and Field,Mixed Berry Fruit Face,American Solera,5.20,0,0,,https://www.beeradvocate.com/beer/profile/46299/429352/
Fruit and Field,Strawbicot Sour,Short's Brewing Company,6.20,0,0,,https://www.beeradvocate.com/beer/profile/9629/506152/
Fruit and Field,Copacabana,Back Bay's Farmhouse Brewing Co,6.50,0,0,,https://www.beeradvocate.com/beer/profile/54433/513320/
Fruit and Field,Mise En Place,White Elm Brewing Company,5.00,0,0,,https://www.beeradvocate.com/beer/profile/44266/530985/
Fruit and Field,Berry Shake,Maumee Bay Brewing Company,5.20,0,0,,https://www.beeradvocate.com/beer/profile/1475/276521/
Fruit and Field,Raspberry Crazy Lady,The Waterfront Brewery,5.60,0,0,,https://www.beeradvocate.com/beer/profile/39763/235561/
Fruit and Field,Coop's Cranberries,Old Planters Brewing Co.,4.70,0,0,,https://www.beeradvocate.com/beer/profile/42168/506409/
Fruit and Field,Spokeshave,The Workshop Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/32476/293674/
Fruit and Field,Sambasilmint Saison,Final Gravity Brewing Co.,5.60,0,0,,https://www.beeradvocate.com/beer/profile/35664/294698/
Fruit and Field,first ← prev| 5651-5700 | 5701-5750 | 5751-5800 | 5801-5850 | 5851-5900  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Sweet Potato Pie,Harlem Brewing Company,?,0,0,,https://www.beeradvocate.com/beer/profile/1484/176170/
Fruit and Field,Bikini Bottom Pineapple Wheat,Brix Taphouse & Brewery,4.50,0,0,,https://www.beeradvocate.com/beer/profile/38680/248874/
Fruit and Field,Na De Val,Antidoot - Wilde Fermenten,7.20,0,0,,https://www.beeradvocate.com/beer/profile/55252/450602/
Fruit and Field,Rhuberry,Endless Pint Brewing,5.40,0,0,,https://www.beeradvocate.com/beer/profile/57372/457770/
Fruit and Field,Hank Unplugged,Angry Hank's Microbrewery,4.80,0,0,,https://www.beeradvocate.com/beer/profile/16247/461355/
Fruit and Field,Blackberry Wheat,Southern Sun Pub and Brewery,5.50,0,0,,https://www.beeradvocate.com/beer/profile/3024/335659/
Fruit and Field,Bottomless,Heavy Seas Beer,7.25,0,0,,https://www.beeradvocate.com/beer/profile/898/535083/
Fruit and Field,Agave Mango Ale,Colorado Mountain Brewery,6.10,0,0,,https://www.beeradvocate.com/beer/profile/23468/282667/
Fruit and Field,The Randy,Sister Lakes Brewing,4.40,0,0,,https://www.beeradvocate.com/beer/profile/48604/348971/
Fruit and Field,Mango Cider,Steele Street Brewing,6.50,0,0,,https://www.beeradvocate.com/beer/profile/45088/224555/
Fruit and Field,Bière à La Framboise,La Nogentaise,?,0,0,,https://www.beeradvocate.com/beer/profile/38891/164907/
Fruit and Field,Amber Czarny Bez,Browar Amber,5.50,0,0,,https://www.beeradvocate.com/beer/profile/5502/234539/
Fruit and Field,Better Together,Forbidden Barrel Brewing Company,5.40,0,0,,https://www.beeradvocate.com/beer/profile/57229/496683/
Fruit and Field,River Picnic,Triple Bottom Brewing,5.40,0,0,,https://www.beeradvocate.com/beer/profile/57376/440107/
Fruit and Field,"FRESH: Passion Fruit, Mango, Tangerine",Thompson Island Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/57103/459052/
Fruit and Field,Squeeze The Day,Lower Forge Brewery,4.00,0,0,,https://www.beeradvocate.com/beer/profile/43695/328748/
Fruit and Field,Cranberry Wheat,Dunedin Brewery,6.00,0,0,,https://www.beeradvocate.com/beer/profile/1620/531500/
Fruit and Field,Bootleggers Blueberry Wheat,Breakwall Brewing Company,6.20,0,0,,https://www.beeradvocate.com/beer/profile/58929/479020/
Fruit and Field,Apple Beer,Icebox Brewing Company,5.80,0,0,,https://www.beeradvocate.com/beer/profile/55146/479532/
Fruit and Field,Wild Cherry Stout,Roosevelt Brewing Company & Public House,4.00,0,0,,https://www.beeradvocate.com/beer/profile/34001/153644/
Fruit and Field,Island Time,Tortugo Brewing Company,3.00,0,0,,https://www.beeradvocate.com/beer/profile/53168/359212/
Fruit and Field,Orchard Ridge Apple Ale,Sugar Ridge Brewery,5.00,0,0,,https://www.beeradvocate.com/beer/profile/34111/113964/
Fruit and Field,Tucson Peach Ale,1912 Brewing Co.,5.00,0,0,,https://www.beeradvocate.com/beer/profile/41991/194348/
Fruit and Field,Automn'Ale,Brasserie Artisanale Lagabière - Broue Pub,5.00,0,0,,https://www.beeradvocate.com/beer/profile/30482/134189/
Fruit and Field,Tiki Talkin',Park Pizza & Brewing Co.,8.70,0,0,,https://www.beeradvocate.com/beer/profile/54567/529709/
Fruit and Field,Kriek,Finnegans Brew Co.,7.60,0,0,,https://www.beeradvocate.com/beer/profile/11239/400429/
Fruit and Field,Son of A Peach,Rustic Brew,4.80,0,0,,https://www.beeradvocate.com/beer/profile/31843/347949/
Fruit and Field,Lemony Cricket,Sister Lakes Brewing,5.00,0,0,,https://www.beeradvocate.com/beer/profile/48604/348973/
Fruit and Field,Cherry Bottom Bomb,Still Hill Brewery,4.80,0,0,,https://www.beeradvocate.com/beer/profile/40982/481837/
Fruit and Field,Yakuza,HopHead Craft Brewery,9.00,0,0,,https://www.beeradvocate.com/beer/profile/45305/227629/
Fruit and Field,Beer Sangria,Hopsters Brewing Company,8.00,0,0,,https://www.beeradvocate.com/beer/profile/52652/505645/
Fruit and Field,Grünkohl Bier,OLs Brauhaus,5.00,0,0,,https://www.beeradvocate.com/beer/profile/45054/270638/
Fruit and Field,Gaia Nectar,Founders Brewing Company,?,0,0,,https://www.beeradvocate.com/beer/profile/1199/535086/
Fruit and Field,Melon In My Mouth,North Slope Brewing Company,4.90,0,0,,https://www.beeradvocate.com/beer/profile/35943/287022/
Fruit and Field,Owl Farm Blackberry Cruiser,Booze Brothers Brewing Co.,5.60,0,0,,https://www.beeradvocate.com/beer/profile/33822/355118/
Fruit and Field,Coral Room,Myriad Brewing Company,4.50,0,0,,https://www.beeradvocate.com/beer/profile/56779/431662/
Fruit and Field,Lunchbucket PB&J Ale,Roundhouse Brewery,5.40,0,0,,https://www.beeradvocate.com/beer/profile/45891/497966/
Fruit and Field,A Three Sided Strawberry,Cloudwater Brew Co.,6.80,0,0,,https://www.beeradvocate.com/beer/profile/40373/516142/
Fruit and Field,Mosaic Lager - Blueberry,Big Rock Urban Brewery and Eatery,6.00,0,0,,https://www.beeradvocate.com/beer/profile/40269/189486/
Fruit and Field,Cherry Stout,Granite Brewery & Restaurant,?,0,0,,https://www.beeradvocate.com/beer/profile/816/192558/
Fruit and Field,Doc Chilton,The Brewery LBK,5.50,0,0,,https://www.beeradvocate.com/beer/profile/57947/520494/
Fruit and Field,Branwen's Broken Heart,Hayes' Public House Brewery & Taproom,5.00,0,0,,https://www.beeradvocate.com/beer/profile/33504/465711/
Fruit and Field,Byggvir Ale,Kenningar Cerveza Artesanal,8.20,0,0,,https://www.beeradvocate.com/beer/profile/48535/271663/
Fruit and Field,BB6,Birrificio Barley,6.00,0,0,,https://www.beeradvocate.com/beer/profile/16536/282159/
Fruit and Field,Big Drop Citrus Shandy,Pigeon River Brewing Co,3.15,0,0,,https://www.beeradvocate.com/beer/profile/35880/364847/
Fruit and Field,Twist jagoda,Carlsberg Srbija D.O.O. Pivara,2.00,0,0,,https://www.beeradvocate.com/beer/profile/18046/431919/
Fruit and Field,Aurelia,Vibrant Forest Brewery,7.30,0,0,,https://www.beeradvocate.com/beer/profile/46850/432687/
Fruit and Field,Sommerfrisch Radler,Würzburger Hofbräu AG,2.50,0,0,,https://www.beeradvocate.com/beer/profile/176/175407/
Fruit and Field,Pine Radler,Royal City Brewing Co.,3.15,0,0,,https://www.beeradvocate.com/beer/profile/35844/192815/
Fruit and Field,Sex On the Peach,Variant Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/50941/324399/
Fruit and Field,first ← prev| 5701-5750 | 5751-5800 | 5801-5850 | 5851-5900 | 5901-5950  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Carousel (Tangerine),Endless Pint Brewing,5.90,0,0,,https://www.beeradvocate.com/beer/profile/57372/457775/
Fruit and Field,Imperial Salmonberry Ale,Glacier Brewhouse,9.00,0,0,,https://www.beeradvocate.com/beer/profile/377/141360/
Fruit and Field,Golden Cherry,Cervesera Tramuntana,4.20,0,0,,https://www.beeradvocate.com/beer/profile/26695/207664/
Fruit and Field,Global Soul Blackberry Mint Shandy,Coastal Empire Beer Co.,4.20,0,0,,https://www.beeradvocate.com/beer/profile/26714/475952/
Fruit and Field,Sly Vixens' Sangria Shandy,The Craft of Brewing,6.00,0,0,,https://www.beeradvocate.com/beer/profile/52762/369968/
Fruit and Field,A Three Sided Redcurrant,Cloudwater Brew Co.,6.80,0,0,,https://www.beeradvocate.com/beer/profile/40373/516144/
Fruit and Field,Creamy Dreamz W/ Raspberry,Brew Nation/Lake Rat Brewing Co.,5.10,0,0,,https://www.beeradvocate.com/beer/profile/55614/458801/
Fruit and Field,Golden Frambuesa,Cervesera Tramuntana,4.20,0,0,,https://www.beeradvocate.com/beer/profile/26695/207665/
Fruit and Field,Shandy,Tuckerman Brewing Co.,4.90,0,0,,https://www.beeradvocate.com/beer/profile/624/475185/
Fruit and Field,Suite Solitude,SquareHead Brewing Company,?,0,0,,https://www.beeradvocate.com/beer/profile/38873/216881/
Fruit and Field,Apple Blueberry Cider,Cognition Brewing Company,6.80,0,0,,https://www.beeradvocate.com/beer/profile/39883/286513/
Fruit and Field,Golden Melocoton,Cervesera Tramuntana,4.20,0,0,,https://www.beeradvocate.com/beer/profile/26695/207666/
Fruit and Field,Art Decade,Five Towns,6.30,0,0,,https://www.beeradvocate.com/beer/profile/37171/196146/
Fruit and Field,Design Opportunities,Walking Tree Brewery,7.30,0,0,,https://www.beeradvocate.com/beer/profile/46785/531507/
Fruit and Field,Chillax Pineapple Gold,Bootstrap Brewing Company,4.50,0,0,,https://www.beeradvocate.com/beer/profile/57548/474675/
Fruit and Field,Ale Brune Aux Cerises Noires,Brasseurs Du Monde,7.90,0,0,,https://www.beeradvocate.com/beer/profile/25775/214067/
Fruit and Field,Berry Wheat Ale,Wishful Acres Farm And Brewery,?,0,0,,https://www.beeradvocate.com/beer/profile/47583/358451/
Fruit and Field,La Val Heureuse Bleue Des Vosges,La Val Heureuse,5.20,0,0,,https://www.beeradvocate.com/beer/profile/30441/164915/
Fruit and Field,Eastcider,Stillmank Brewing Co.,6.90,0,0,,https://www.beeradvocate.com/beer/profile/40799/311859/
Fruit and Field,"Pubkeep Series: Go Big, Go Blue!",Wooden Legs Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/31841/460340/
Fruit and Field,Flipper,Brasserie Artisanale Lagabière - Broue Pub,6.00,0,0,,https://www.beeradvocate.com/beer/profile/30482/134196/
Fruit and Field,Blueberry Wheat,Ellicottville Brewing Co.,4.80,0,0,,https://www.beeradvocate.com/beer/profile/11592/345908/
Fruit and Field,Taronja Otzet,Simanya Cervesa Artesana,5.50,0,0,,https://www.beeradvocate.com/beer/profile/41790/356660/
Fruit and Field,Luminary,Forbidden Root - Chicago,8.50,0,0,,https://www.beeradvocate.com/beer/profile/35143/508468/
Fruit and Field,Lemongrab,Pale Fire Brewing Co.,4.50,0,0,,https://www.beeradvocate.com/beer/profile/39876/514868/
Fruit and Field,Mango Blonde,Lazy Beach Brewing,5.40,0,0,,https://www.beeradvocate.com/beer/profile/35323/518708/
Fruit and Field,South Paw,Endless Pint Brewing,5.00,0,0,,https://www.beeradvocate.com/beer/profile/57372/457780/
Fruit and Field,Pineapple Passionfruit Mash,Free Will Brewing Co.,7.50,0,0,,https://www.beeradvocate.com/beer/profile/28091/535605/
Fruit and Field,Apricot Wheat,Vine Street Pub,5.00,0,0,,https://www.beeradvocate.com/beer/profile/16992/476725/
Fruit and Field,Strawberry Milkshake Ale,Elst Brewing Company,4.70,0,0,,https://www.beeradvocate.com/beer/profile/55805/485941/
Fruit and Field,Blue Jewels,Pigeon River Brewing Co,5.50,0,0,,https://www.beeradvocate.com/beer/profile/35880/364853/
Fruit and Field,Peach Blonde Roots,Hop Soul Brewery,5.80,0,0,,https://www.beeradvocate.com/beer/profile/55939/446005/
Fruit and Field,Sneaky Pete,Harbottle Brewing Company,5.20,0,0,,https://www.beeradvocate.com/beer/profile/53682/397366/
Fruit and Field,Ancestral,Pagosa Brewing Co.,4.60,0,0,,https://www.beeradvocate.com/beer/profile/15040/204854/
Fruit and Field,Tangerine Dynamite,Steel Bender Brewyard,5.00,0,0,,https://www.beeradvocate.com/beer/profile/48719/480054/
Fruit and Field,Blazed,Brioux City Brewery,6.30,0,0,,https://www.beeradvocate.com/beer/profile/56554/482614/
Fruit and Field,Teutonic Peach,Navigation Brewery,4.10,0,0,,https://www.beeradvocate.com/beer/profile/52946/361782/
Fruit and Field,Watermelon Wheat,St. Pete Brewing Co,6.80,0,0,,https://www.beeradvocate.com/beer/profile/25839/233526/
Fruit and Field,The Lone Radler,South Bend Brew Werks,4.00,0,0,,https://www.beeradvocate.com/beer/profile/30833/500534/
Fruit and Field,Lunar Spritz,Eastern Market Brewing Co.,7.50,0,0,,https://www.beeradvocate.com/beer/profile/50658/379958/
Fruit and Field,Radler,Wuppertaler Brauhaus GmbH,2.50,0,0,,https://www.beeradvocate.com/beer/profile/14326/332087/
Fruit and Field,Scratchy's Pumpkin Wheat,"Swashbuckler Brewing Co, LTD",4.40,0,0,,https://www.beeradvocate.com/beer/profile/1937/149815/
Fruit and Field,Red Rock Raspberry,Lumberyard Brewing Company,4.40,0,0,,https://www.beeradvocate.com/beer/profile/23675/493111/
Fruit and Field,Resting Beach Face,Side Lot Brewery,5.00,0,0,,https://www.beeradvocate.com/beer/profile/45223/510775/
Fruit and Field,Huckleberry Wheat,The Prodigal Son Brewery,5.40,0,0,,https://www.beeradvocate.com/beer/profile/22589/524856/
Fruit and Field,Blue Mang-Goo,DankHouse Brewing Company,5.20,0,0,,https://www.beeradvocate.com/beer/profile/51336/397112/
Fruit and Field,Diabolique,Monk's Cellar,8.20,0,0,,https://www.beeradvocate.com/beer/profile/37127/202552/
Fruit and Field,Moska Poma,Cerveseria Birrart,5.00,0,0,,https://www.beeradvocate.com/beer/profile/19537/207672/
Fruit and Field,Just Peachy,Ellicottville Brewing Co.,4.20,0,0,,https://www.beeradvocate.com/beer/profile/11592/345912/
Fruit and Field,Cherry Rye Stout,Elst Brewing Company,7.50,0,0,,https://www.beeradvocate.com/beer/profile/55805/485944/
Fruit and Field,first ← prev| 5751-5800 | 5801-5850 | 5851-5900 | 5901-5950 | 5951-6000  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,U-Pick Blueberry Wheat,Grist Iron Brewing Company,5.38,0,0,,https://www.beeradvocate.com/beer/profile/40935/295480/
Fruit and Field,FlavorAle,Bullquarian Brewhouse,5.00,0,0,,https://www.beeradvocate.com/beer/profile/49546/501560/
Fruit and Field,Cherry Smash,White Elm Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/44266/443704/
Fruit and Field,Tropical Odyssey,Kulshan Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/28281/517944/
Fruit and Field,My Pomona,The Brewtorium,6.00,0,0,,https://www.beeradvocate.com/beer/profile/52417/520504/
Fruit and Field,Jack And Jenny,Jackass Brewing,5.50,0,0,,https://www.beeradvocate.com/beer/profile/52046/333113/
Fruit and Field,Pina Colada,Dainton Family Brewery,4.50,0,0,,https://www.beeradvocate.com/beer/profile/33613/406585/
Fruit and Field,Raspberry Wheat,Elst Brewing Company,5.70,0,0,,https://www.beeradvocate.com/beer/profile/55805/485945/
Fruit and Field,Black & Blue,McMenamins,4.90,0,0,,https://www.beeradvocate.com/beer/profile/2104/182585/
Fruit and Field,Tart With Passionfruit,Lively Beerworks,5.10,0,0,,https://www.beeradvocate.com/beer/profile/58224/471098/
Fruit and Field,Amstel Radler Guarana,Athenian Brewery,?,0,0,,https://www.beeradvocate.com/beer/profile/1292/225594/
Fruit and Field,Super Raspberry Ale,Hopskeller Brewing Company,7.10,0,0,,https://www.beeradvocate.com/beer/profile/52020/508986/
Fruit and Field,Raspberry Smash,White Elm Brewing Company,6.50,0,0,,https://www.beeradvocate.com/beer/profile/44266/443706/
Fruit and Field,The Angry Lime,Triptych Brewing,4.70,0,0,,https://www.beeradvocate.com/beer/profile/30967/511546/
Fruit and Field,Tangerdream,Parkway Brewing Co.,5.60,0,0,,https://www.beeradvocate.com/beer/profile/30815/514874/
Fruit and Field,Stilly-Rita,Iron Monk Brewing Company & Tap Room,3.20,0,0,,https://www.beeradvocate.com/beer/profile/38635/464187/
Fruit and Field,Bermuda Triangle Ginger Beer,"Swashbuckler Brewing Co, LTD",4.50,0,0,,https://www.beeradvocate.com/beer/profile/1937/149819/
Fruit and Field,Belgian Peach Ale,Boston Beer Company (Samuel Adams),7.70,0,0,,https://www.beeradvocate.com/beer/profile/35/285499/
Fruit and Field,Fábrica de Cervezas Naranja,"Hijos De Rivera, S.A.",5.60,0,0,,https://www.beeradvocate.com/beer/profile/2100/446523/
Fruit and Field,Wild Blueberry Wheat,Geaghan's Restaurant & Pub,5.40,0,0,,https://www.beeradvocate.com/beer/profile/29983/189755/
Fruit and Field,Charisma Alesecco,Loudoun Brewing Co.,9.60,0,0,,https://www.beeradvocate.com/beer/profile/42665/525884/
Fruit and Field,Ghosts Of Holidays Yet To Come,Grindhaus Brew Lab,14.10,0,0,,https://www.beeradvocate.com/beer/profile/54394/527932/
Fruit and Field,Oatmeal Raisin Cookie Ale,Alexandria Brewing Company,6.04,0,0,,https://www.beeradvocate.com/beer/profile/52583/468796/
Fruit and Field,Berry Ale,The Big Five Breweries,4.80,0,0,,https://www.beeradvocate.com/beer/profile/27040/141628/
Fruit and Field,Cranberry Blonde Roots,Hop Soul Brewery,5.00,0,0,,https://www.beeradvocate.com/beer/profile/55939/476220/
Fruit and Field,Mr. Pineapple,B.C. Brewery,6.50,0,0,,https://www.beeradvocate.com/beer/profile/53197/359484/
Fruit and Field,Currant Threat Level: Midnight,Southern Swells Brewing Company,6.00,0,0,,https://www.beeradvocate.com/beer/profile/48913/379452/
Fruit and Field,Lady Marmalade,Brisbane Brewing Co,4.70,0,0,,https://www.beeradvocate.com/beer/profile/44847/224061/
Fruit and Field,Black & Bleu,Round 6 Brewing,5.25,0,0,,https://www.beeradvocate.com/beer/profile/55774/486717/
Fruit and Field,Wild Berry Ale,Agars Brewery,4.50,0,0,,https://www.beeradvocate.com/beer/profile/46388/239933/
Fruit and Field,So It Goes,Gotahold Brewing,5.10,0,0,,https://www.beeradvocate.com/beer/profile/59462/517949/
Fruit and Field,Fruition: Raspberry,Bent River Brewing Company,4.80,0,0,,https://www.beeradvocate.com/beer/profile/5443/533054/
Fruit and Field,Raspberry Ale,Lively Beerworks,5.00,0,0,,https://www.beeradvocate.com/beer/profile/58224/471102/
Fruit and Field,Blackberry Ale,Flat Branch Pub & Brewery,5.20,0,0,,https://www.beeradvocate.com/beer/profile/3196/32574/
Fruit and Field,99 Red Balloons,Cactus Land Brewing Co.,4.80,0,0,,https://www.beeradvocate.com/beer/profile/47924/491582/
Fruit and Field,Blaue Hochzeit,Braumanufaktur Hertl,8.20,0,0,,https://www.beeradvocate.com/beer/profile/48125/365374/
